"image","height","width","boxes","relative_boxes","annotations","anno_type","relative_annotations","iou_score","max_iou_score","num_of_annotations","avg_score"
"[[[ 70  70  70]
  [ 84  84  84]
  [ 90  90  90]
  ...
  [109 109 109]
  [113 113 113]
  [110 110 110]]

 [[ 75  75  75]
  [ 75  75  75]
  [ 71  71  71]
  ...
  [106 106 106]
  [109 109 109]
  [107 107 107]]

 [[ 88  88  88]
  [ 82  82  82]
  [ 80  80  80]
  ...
  [100 100 100]
  [100 100 100]
  [ 97  97  97]]

 ...

 [[ 86  86  86]
  [121 121 121]
  [111 111 111]
  ...
  [101 101 101]
  [108 108 108]
  [109 109 109]]

 [[ 78  78  78]
  [ 98  98  98]
  [ 91  91  91]
  ...
  [ 94  94  94]
  [ 98  98  98]
  [ 98  98  98]]

 [[ 77  77  77]
  [ 77  77  77]
  [ 74  74  74]
  ...
  [ 89  89  89]
  [ 91  91  91]
  [ 90  90  90]]]",683,1024,"[[205.6119384765625, 30.516016006469727, 857.9070434570312, 614.85302734375]]","[[0.20079290866851807, 0.044679379218842935, 0.8377998471260071, 0.9002240517478038]]","[[211.84, 24.346901000000003, 851.2, 614.443875]]","<class 'list'>","[[0.206875, 0.035647000000000005, 0.83125, 0.8996250000000001]]","[[0.9871947988823981]]","[0.9871947988823981]",1,0.9871947988823981
"[[[117 117 117]
  [131 131 131]
  [148 148 148]
  ...
  [ 71  71  71]
  [ 71  71  71]
  [ 72  72  72]]

 [[110 110 110]
  [123 123 123]
  [141 141 141]
  ...
  [ 72  72  72]
  [ 72  72  72]
  [ 72  72  72]]

 [[ 99  99  99]
  [112 112 112]
  [130 130 130]
  ...
  [ 73  73  73]
  [ 74  74  74]
  [ 74  74  74]]

 ...

 [[ 11  11  11]
  [ 10  10  10]
  [  9   9   9]
  ...
  [173 173 173]
  [179 179 179]
  [181 181 181]]

 [[ 14  14  14]
  [ 13  13  13]
  [ 14  14  14]
  ...
  [166 166 166]
  [173 173 173]
  [177 177 177]]

 [[  0   0   0]
  [  0   0   0]
  [  5   5   5]
  ...
  [162 162 162]
  [166 166 166]
  [167 167 167]]]",680,1024,"[[0.0, 110.93193054199219, 1022.5091552734375, 669.2425537109375]]","[[0.0, 0.16313519197351792, 0.9985440969467163, 0.9841802260454964]]","[[0.0, 0.0, 1023.36, 679.35944]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990579999999999]]","[[0.9105730007007568]]","[0.9105730007007568]",1,0.9105730007007568
"[[[209 209 209]
  [214 214 214]
  [221 221 221]
  ...
  [167 167 167]
  [163 163 163]
  [157 157 157]]

 [[199 199 199]
  [204 204 204]
  [212 212 212]
  ...
  [161 161 161]
  [157 157 157]
  [152 152 152]]

 [[193 193 193]
  [196 196 196]
  [202 202 202]
  ...
  [153 153 153]
  [146 146 146]
  [142 142 142]]

 ...

 [[162 162 162]
  [161 161 161]
  [164 164 164]
  ...
  [134 134 134]
  [138 138 138]
  [139 139 139]]

 [[156 156 156]
  [155 155 155]
  [159 159 159]
  ...
  [138 138 138]
  [140 140 140]
  [142 142 142]]

 [[156 156 156]
  [155 155 155]
  [159 159 159]
  ...
  [138 138 138]
  [140 140 140]
  [142 142 142]]]",682,1024,"[[301.4161376953125, 163.9611358642578, 760.3059692382812, 541.8104248046875], [0.05711669847369194, 235.9376983642578, 126.1197509765625, 433.6459045410156], [146.04183959960938, 242.42568969726562, 331.0732421875, 449.52117919921875], [475.4043884277344, 205.9987335205078, 765.4962768554688, 457.2982482910156], [520.2127075195312, 212.44357299804688, 769.1650390625, 421.85528564453125]]","[[0.2943516969680786, 0.24041222267486484, 0.742486298084259, 0.7944434381300404], [5.5778025853214785e-05, 0.3459497043464191, 0.12316381931304932, 0.6358444348108734], [0.14261898398399353, 0.3554628881191578, 0.32331371307373047, 0.6591219636352181], [0.46426209807395935, 0.3020509289157006, 0.7475549578666687, 0.6705252907492898], [0.5080202221870422, 0.31150084017308927, 0.7511377334594727, 0.6185561373086969]]","[[301.176832, 162.97413, 759.172096, 537.710624]]","<class 'list'>","[[0.294118, 0.238965, 0.741379, 0.788432]]","[[0.9942848097088938, 0.4078819531684639, 0.5498884858272547, 0.7764337454099659, 0.7148105270982117]]","[0.9942848097088938]",1,0.9942848097088938
"[[[  6   6   6]
  [  6   6   6]
  [  6   6   6]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 [[  6   6   6]
  [  6   6   6]
  [  6   6   6]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 [[  6   6   6]
  [  6   6   6]
  [  6   6   6]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 ...

 [[100 100 100]
  [ 98  98  98]
  [ 96  96  96]
  ...
  [100 100 100]
  [ 98  98  98]
  [ 94  94  94]]

 [[ 97  97  97]
  [ 94  94  94]
  [ 91  91  91]
  ...
  [102 102 102]
  [101 101 101]
  [ 98  98  98]]

 [[103 103 103]
  [ 99  99  99]
  [ 94  94  94]
  ...
  [104 104 104]
  [104 104 104]
  [101 101 101]]]",683,1024,"[[95.8742904663086, 108.49365234375, 836.5672607421875, 648.6273193359375]]","[[0.09362723678350449, 0.15884868571559296, 0.8169602155685425, 0.9496739668168924]]","[[106.20006399999998, 104.252437, 832.060416, 655.718931]]","<class 'list'>","[[0.10371099999999998, 0.152639, 0.812559, 0.960057]]","[[0.9825674245219318]]","[0.9825674245219318]",1,0.9825674245219318
"[[[136 136 136]
  [130 130 130]
  [126 126 126]
  ...
  [117 117 117]
  [110 110 110]
  [117 117 117]]

 [[139 139 139]
  [133 133 133]
  [128 128 128]
  ...
  [109 109 109]
  [105 105 105]
  [113 113 113]]

 [[141 141 141]
  [136 136 136]
  [131 131 131]
  ...
  [106 106 106]
  [104 104 104]
  [111 111 111]]

 ...

 [[194 194 194]
  [184 184 184]
  [175 175 175]
  ...
  [170 170 170]
  [173 173 173]
  [169 169 169]]

 [[180 180 180]
  [176 176 176]
  [175 175 175]
  ...
  [166 166 166]
  [170 170 170]
  [160 160 160]]

 [[184 184 184]
  [185 185 185]
  [188 188 188]
  ...
  [162 162 162]
  [168 168 168]
  [155 155 155]]]",768,1024,"[[18.567968368530273, 133.01797485351562, 1011.0660400390625, 733.7613525390625]]","[[0.018132781609892845, 0.17320048809051514, 0.987369179725647, 0.9554184277852377]]","[[98.56, 163.2, 968.32, 739.839744]]","<class 'list'>","[[0.09625, 0.2125, 0.945625, 0.963333]]","[[0.9146098972820416]]","[0.9146098972820416]",1,0.9146098972820416
"[[[ 77  77  77]
  [ 77  77  77]
  [ 77  77  77]
  ...
  [ 90  90  90]
  [ 89  89  89]
  [ 88  88  88]]

 [[ 78  78  78]
  [ 77  77  77]
  [ 76  76  76]
  ...
  [ 94  94  94]
  [ 93  93  93]
  [ 92  92  92]]

 [[ 82  82  82]
  [ 80  80  80]
  [ 78  78  78]
  ...
  [100 100 100]
  [ 99  99  99]
  [ 98  98  98]]

 ...

 [[135 135 135]
  [140 140 140]
  [147 147 147]
  ...
  [ 99  99  99]
  [ 91  91  91]
  [ 83  83  83]]

 [[129 129 129]
  [135 135 135]
  [142 142 142]
  ...
  [ 99  99  99]
  [ 95  95  95]
  [ 93  93  93]]

 [[125 125 125]
  [131 131 131]
  [140 140 140]
  ...
  [ 96  96  96]
  [ 96  96  96]
  [100 100 100]]]",768,1024,"[[455.27471923828125, 92.1900405883789, 680.5934448242188, 572.3204956054688], [563.9002075195312, 181.112060546875, 940.8263549804688, 546.3623657226562], [151.36099243164062, 156.9912109375, 512.2069091796875, 510.44207763671875], [379.8973693847656, 99.4888687133789, 937.2849731445312, 566.6959838867188]]","[[0.44460421800613403, 0.1200391153494517, 0.6646420359611511, 0.7452089786529541], [0.5506837964057922, 0.2358229955037435, 0.918775737285614, 0.711409330368042], [0.14781346917152405, 0.20441563924153647, 0.5002020597457886, 0.6646381219228109], [0.3709935247898102, 0.12954279780387878, 0.9153173565864563, 0.7378853956858317]]","[[148.800512, 90.399744, 944.7997439999999, 572.7997439999999]]","<class 'list'>","[[0.145313, 0.117708, 0.9226559999999999, 0.7458329999999999]]","[[0.6851932249473288, 0.6976232019254598, 0.6824353828443396, 0.8583372196845989]]","[0.8583372196845989]",1,0.8583372196845989
"[[[122 122 122]
  [122 122 122]
  [122 122 122]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]

 [[122 122 122]
  [122 122 122]
  [123 123 123]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]

 [[122 122 122]
  [123 123 123]
  [123 123 123]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]

 ...

 [[109 109 109]
  [109 109 109]
  [109 109 109]
  ...
  [150 150 150]
  [150 150 150]
  [149 149 149]]

 [[109 109 109]
  [109 109 109]
  [109 109 109]
  ...
  [148 148 148]
  [147 147 147]
  [147 147 147]]

 [[109 109 109]
  [109 109 109]
  [109 109 109]
  ...
  [146 146 146]
  [145 145 145]
  [145 145 145]]]",982,1024,"[[0.0, 21.000293731689453, 1019.5833740234375, 977.0751953125]]","[[0.0, 0.021385227832677652, 0.9956868886947632, 0.9949849239434827]]","[[0.0, 0.0, 1023.36, 981.3597359999999]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9993479999999999]]","[[0.9853007734313952]]","[0.9853007734313952]",1,0.9853007734313952
"[[[5 5 5]
  [5 5 5]
  [4 4 4]
  ...
  [7 7 7]
  [8 8 8]
  [9 9 9]]

 [[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [5 5 5]
  [6 6 6]
  [7 7 7]]

 ...

 [[6 6 6]
  [6 6 6]
  [7 7 7]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 1 1]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[2 2 2]
  [1 1 1]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",1024,683,"[]","[]","[[65.993509, 0.0, 622.7730600000001, 1023.36]]","<class 'list'>","[[0.096623, 0.0, 0.9118200000000002, 0.999375]]","[[]]","[0]",1,0.0
"[[[133 133 133]
  [133 133 133]
  [133 133 133]
  ...
  [ 68  68  68]
  [ 68  68  68]
  [ 68  68  68]]

 [[133 133 133]
  [133 133 133]
  [133 133 133]
  ...
  [ 68  68  68]
  [ 68  68  68]
  [ 68  68  68]]

 [[133 133 133]
  [133 133 133]
  [133 133 133]
  ...
  [ 68  68  68]
  [ 68  68  68]
  [ 68  68  68]]

 ...

 [[ 94  94  94]
  [ 95  95  95]
  [ 83  83  83]
  ...
  [ 68  68  68]
  [ 74  74  74]
  [ 64  64  64]]

 [[ 90  90  90]
  [ 92  92  92]
  [ 80  80  80]
  ...
  [ 83  83  83]
  [ 90  90  90]
  [ 81  81  81]]

 [[ 88  88  88]
  [ 91  91  91]
  [ 80  80  80]
  ...
  [ 91  91  91]
  [ 99  99  99]
  [ 91  91  91]]]",683,1024,"[[839.8767700195312, 507.94805908203125, 958.8435668945312, 605.4583129882812], [666.2315063476562, 513.89794921875, 780.5840454101562, 602.2606201171875], [34.304420471191406, 280.07049560546875, 86.93978118896484, 306.2564392089844]]","[[0.8201921582221985, 0.7437014042196651, 0.9363706707954407, 0.8864689794850384], [0.6506167054176331, 0.7524128099835286, 0.7622891068458557, 0.8817871451203331], [0.03350041061639786, 0.4100592907839952, 0.08490213006734848, 0.44839888610393025]]","[[516.48, 506.163104, 562.56, 538.198536], [579.84, 506.163104, 625.92, 540.761835], [665.6, 511.92967300000004, 776.32, 605.4740360000001], [843.52, 511.92967300000004, 962.56, 606.11469]]","<class 'list'>","[[0.504375, 0.741088, 0.549375, 0.787992], [0.56625, 0.741088, 0.61125, 0.791745], [0.65, 0.7495310000000001, 0.758125, 0.8864920000000001], [0.82375, 0.7495310000000001, 0.94, 0.8874299999999999]]","[[0.4735362830846718, 0.6560140425122969, 0.23131655838511236], [0.5368167865809581, 0.7368317217550322, 0.20125534160514677], [0.7258888928550081, 0.989082457450438, 0.1484318552859106], [0.9877015797495381, 0.7231720404136718, 0.08374434788892512]]","[0.6560140425122969, 0.7368317217550322, 0.989082457450438, 0.9877015797495381]",4,0.8424074503668263
"[[[ 27  27  27]
  [ 21  21  21]
  [ 16  16  16]
  ...
  [ 49  49  49]
  [ 57  57  57]
  [ 64  64  64]]

 [[ 28  28  28]
  [ 24  24  24]
  [ 18  18  18]
  ...
  [ 52  52  52]
  [ 62  62  62]
  [ 70  70  70]]

 [[ 25  25  25]
  [ 26  26  26]
  [ 22  22  22]
  ...
  [ 58  58  58]
  [ 68  68  68]
  [ 76  76  76]]

 ...

 [[204 204 204]
  [195 195 195]
  [219 219 219]
  ...
  [143 143 143]
  [157 157 157]
  [153 153 153]]

 [[243 243 243]
  [176 176 176]
  [176 176 176]
  ...
  [163 163 163]
  [157 157 157]
  [131 131 131]]

 [[249 249 249]
  [234 234 234]
  [152 152 152]
  ...
  [165 165 165]
  [152 152 152]
  [144 144 144]]]",681,1024,"[[9.796289443969727, 10.573266983032227, 899.7574462890625, 636.6984252929688], [0.0, 2.852734327316284, 406.3027648925781, 453.7626037597656], [475.2705993652344, 188.00088500976562, 888.5857543945312, 613.1883544921875]]","[[0.009566688910126686, 0.015526089549239687, 0.8786693811416626, 0.9349462926475312], [0.0, 0.0041890371913601825, 0.3967800438404083, 0.6663180671949569], [0.4641314446926117, 0.27606591044018447, 0.8677595257759094, 0.9004234280355177]]","[[0.0, 0.0, 912.0, 631.670403]]","<class 'list'>","[[0.0, 0.0, 0.890625, 0.9275629999999999]]","[[0.9769537145643642, 0.6370577136506053, 0.6256330648218719]]","[0.9769537145643642]",1,0.9769537145643642
"[[[ 91  91  91]
  [ 97  97  97]
  [101 101 101]
  ...
  [ 93  93  93]
  [ 91  91  91]
  [ 89  89  89]]

 [[ 93  93  93]
  [ 97  97  97]
  [101 101 101]
  ...
  [ 91  91  91]
  [ 90  90  90]
  [ 87  87  87]]

 [[ 95  95  95]
  [ 97  97  97]
  [100 100 100]
  ...
  [ 90  90  90]
  [ 88  88  88]
  [ 86  86  86]]

 ...

 [[ 12  12  12]
  [ 14  14  14]
  [ 18  18  18]
  ...
  [206 206 206]
  [208 208 208]
  [210 210 210]]

 [[  6   6   6]
  [  8   8   8]
  [ 11  11  11]
  ...
  [231 231 231]
  [232 232 232]
  [232 232 232]]

 [[  2   2   2]
  [  4   4   4]
  [  7   7   7]
  ...
  [246 246 246]
  [246 246 246]
  [245 245 245]]]",1024,967,"[[127.0733413696289, 97.56758117675781, 797.5623779296875, 957.7942504882812]]","[[0.13140986697996784, 0.09528084099292755, 0.8247801219541753, 0.9353459477424622]]","[[92.188945, 74.544128, 780.6610340000001, 931.801088]]","<class 'list'>","[[0.095335, 0.072797, 0.8073020000000001, 0.909962]]","[[0.9445139850562166]]","[0.9445139850562166]",1,0.9445139850562166
"[[[ 49  49  49]
  [ 49  49  49]
  [112 112 112]
  ...
  [ 13  13  13]
  [ 15  15  15]
  [ 19  19  19]]

 [[ 85  85  85]
  [ 99  99  99]
  [117 117 117]
  ...
  [ 19  19  19]
  [ 16  16  16]
  [ 17  17  17]]

 [[ 52  52  52]
  [ 37  37  37]
  [ 99  99  99]
  ...
  [ 21  21  21]
  [ 18  18  18]
  [ 19  19  19]]

 ...

 [[ 37  37  37]
  [ 39  39  39]
  [ 41  41  41]
  ...
  [ 43  43  43]
  [ 34  34  34]
  [ 91  91  91]]

 [[ 36  36  36]
  [ 39  39  39]
  [ 43  43  43]
  ...
  [ 20  20  20]
  [  8   8   8]
  [ 66  66  66]]

 [[ 39  39  39]
  [ 43  43  43]
  [ 48  48  48]
  ...
  [ 68  68  68]
  [ 41  41  41]
  [ 91  91  91]]]",724,1024,"[[312.4591369628906, 220.8442840576172, 771.7237548828125, 548.2716064453125], [568.4420166015625, 13.586010932922363, 844.8966674804688, 215.4178009033203]]","[[0.3051358759403229, 0.30503354151604584, 0.7536364793777466, 0.7572812243719786], [0.5551191568374634, 0.01876520847088724, 0.8250944018363953, 0.2975383990377352]]","[[314.24, 221.04443999999998, 771.84, 541.398512]]","<class 'list'>","[[0.306875, 0.30530999999999997, 0.75375, 0.747788]]","[[0.9920029340337286, 0.47161747664314285]]","[0.9920029340337286]",1,0.9920029340337286
"[[[ 18  18  18]
  [ 15  15  15]
  [ 16  16  16]
  ...
  [ 83  83  83]
  [ 93  93  93]
  [101 101 101]]

 [[ 15  15  15]
  [ 15  15  15]
  [ 18  18  18]
  ...
  [104 104 104]
  [109 109 109]
  [112 112 112]]

 [[ 18  18  18]
  [ 19  19  19]
  [ 25  25  25]
  ...
  [116 116 116]
  [114 114 114]
  [113 113 113]]

 ...

 [[124 124 124]
  [128 128 128]
  [136 136 136]
  ...
  [143 143 143]
  [140 140 140]
  [138 138 138]]

 [[129 129 129]
  [132 132 132]
  [138 138 138]
  ...
  [132 132 132]
  [125 125 125]
  [125 125 125]]

 [[134 134 134]
  [137 137 137]
  [141 141 141]
  ...
  [101 101 101]
  [ 91  91  91]
  [ 93  93  93]]]",683,1024,"[[358.58477783203125, 182.0176239013672, 813.9996337890625, 609.0911865234375], [197.98330688476562, 111.4617919921875, 693.0130004882812, 581.7581176757812]]","[[0.350180447101593, 0.26649725314987877, 0.7949215173721313, 0.8917879744120608], [0.19334307312965393, 0.16319442458592606, 0.6767705082893372, 0.8517688399352581]]","[[190.999552, 102.999815, 812.0002559999999, 611.000189]]","<class 'list'>","[[0.186523, 0.150805, 0.7929689999999999, 0.894583]]","[[0.8361509942187155, 0.8941887174886627]]","[0.8941887174886627]",1,0.8941887174886627
"[[[ 81  81  81]
  [ 67  67  67]
  [ 53  53  53]
  ...
  [201 201 201]
  [194 194 194]
  [189 189 189]]

 [[ 76  76  76]
  [ 64  64  64]
  [ 52  52  52]
  ...
  [202 202 202]
  [195 195 195]
  [190 190 190]]

 [[ 69  69  69]
  [ 59  59  59]
  [ 50  50  50]
  ...
  [205 205 205]
  [198 198 198]
  [194 194 194]]

 ...

 [[ 25  25  25]
  [ 25  25  25]
  [ 26  26  26]
  ...
  [ 19  19  19]
  [ 23  23  23]
  [ 35  35  35]]

 [[ 25  25  25]
  [ 25  25  25]
  [ 26  26  26]
  ...
  [ 31  31  31]
  [ 43  43  43]
  [ 59  59  59]]

 [[ 25  25  25]
  [ 25  25  25]
  [ 26  26  26]
  ...
  [ 41  41  41]
  [ 59  59  59]
  [ 78  78  78]]]",683,1024,"[[0.0, 56.00732421875, 745.3882446289062, 674.5642700195312]]","[[0.0, 0.08200193882686677, 0.7279182076454163, 0.9876490044209828]]","[[0.0, 44.000226000000005, 734.999552, 682.000088]]","<class 'list'>","[[0.0, 0.06442200000000001, 0.717773, 0.998536]]","[[0.9795813879779506]]","[0.9795813879779506]",1,0.9795813879779506
"[[[180 180 180]
  [171 171 171]
  [164 164 164]
  ...
  [131 131 131]
  [138 138 138]
  [147 147 147]]

 [[179 179 179]
  [171 171 171]
  [165 165 165]
  ...
  [121 121 121]
  [144 144 144]
  [ 97  97  97]]

 [[180 180 180]
  [173 173 173]
  [166 166 166]
  ...
  [ 83  83  83]
  [130 130 130]
  [139 139 139]]

 ...

 [[ 95  95  95]
  [ 92  92  92]
  [ 90  90  90]
  ...
  [  2   2   2]
  [  2   2   2]
  [  3   3   3]]

 [[103 103 103]
  [100 100 100]
  [ 98  98  98]
  ...
  [  6   6   6]
  [  5   5   5]
  [  5   5   5]]

 [[103 103 103]
  [100 100 100]
  [ 98  98  98]
  ...
  [  6   6   6]
  [  5   5   5]
  [  5   5   5]]]",682,1024,"[[75.42012023925781, 0.0, 1021.3074340820312, 676.83251953125]]","[[0.07365246117115021, 0.0, 0.9973705410957336, 0.9924230491660557]]","[[46.72, 0.0, 1023.36, 681.3602840000001]]","<class 'list'>","[[0.045625, 0.0, 0.999375, 0.9990620000000001]]","[[0.9813585918025134]]","[0.9813585918025134]",1,0.9813585918025134
"[[[ 67  67  67]
  [ 67  67  67]
  [ 69  69  69]
  ...
  [ 42  42  42]
  [ 42  42  42]
  [ 42  42  42]]

 [[ 67  67  67]
  [ 67  67  67]
  [ 68  68  68]
  ...
  [ 42  42  42]
  [ 42  42  42]
  [ 42  42  42]]

 [[ 66  66  66]
  [ 66  66  66]
  [ 67  67  67]
  ...
  [ 41  41  41]
  [ 41  41  41]
  [ 41  41  41]]

 ...

 [[172 172 172]
  [176 176 176]
  [181 181 181]
  ...
  [146 146 146]
  [145 145 145]
  [138 138 138]]

 [[168 168 168]
  [173 173 173]
  [178 178 178]
  ...
  [146 146 146]
  [142 142 142]
  [134 134 134]]

 [[164 164 164]
  [170 170 170]
  [176 176 176]
  ...
  [145 145 145]
  [140 140 140]
  [130 130 130]]]",716,1024,"[[451.65234375, 82.01416015625, 971.5850830078125, 713.0496215820312]]","[[0.4410667419433594, 0.11454491641934357, 0.9488135576248169, 0.9958793597514403]]","[[453.00019199999997, 63.999660000000006, 958.0001279999999, 714.9997480000001]]","<class 'list'>","[[0.44238299999999997, 0.089385, 0.9355469999999999, 0.9986030000000001]]","[[0.9760024950603241]]","[0.9760024950603241]",1,0.9760024950603241
"[[[115 115 115]
  [113 113 113]
  [111 111 111]
  ...
  [103 103 103]
  [104 104 104]
  [104 104 104]]

 [[115 115 115]
  [114 114 114]
  [111 111 111]
  ...
  [103 103 103]
  [104 104 104]
  [105 105 105]]

 [[115 115 115]
  [114 114 114]
  [112 112 112]
  ...
  [104 104 104]
  [105 105 105]
  [106 106 106]]

 ...

 [[ 86  86  86]
  [ 92  92  92]
  [ 97  97  97]
  ...
  [105 105 105]
  [103 103 103]
  [103 103 103]]

 [[ 92  92  92]
  [ 96  96  96]
  [100 100 100]
  ...
  [105 105 105]
  [101 101 101]
  [100 100 100]]

 [[ 96  96  96]
  [ 99  99  99]
  [101 101 101]
  ...
  [106 106 106]
  [102 102 102]
  [101 101 101]]]",934,1024,"[[278.6416015625, 49.983009338378906, 1009.92431640625, 911.8683471679688]]","[[0.2721109390258789, 0.05351499929162624, 0.9862542152404785, 0.9763044402226646]]","[[284.672, 53.254811999999994, 966.656, 905.324332]]","<class 'list'>","[[0.278, 0.05701799999999999, 0.944, 0.969298]]","[[0.9666018721282571]]","[0.9666018721282571]",1,0.9666018721282571
"[[[ 46  46  46]
  [ 46  46  46]
  [ 48  48  48]
  ...
  [ 54  54  54]
  [ 68  68  68]
  [ 91  91  91]]

 [[ 58  58  58]
  [ 52  52  52]
  [ 50  50  50]
  ...
  [ 56  56  56]
  [ 62  62  62]
  [ 74  74  74]]

 [[ 65  65  65]
  [ 57  57  57]
  [ 51  51  51]
  ...
  [ 62  62  62]
  [ 56  56  56]
  [ 57  57  57]]

 ...

 [[198 198 198]
  [194 194 194]
  [187 187 187]
  ...
  [192 192 192]
  [191 191 191]
  [191 191 191]]

 [[191 191 191]
  [187 187 187]
  [181 181 181]
  ...
  [192 192 192]
  [191 191 191]
  [191 191 191]]

 [[193 193 193]
  [184 184 184]
  [177 177 177]
  ...
  [192 192 192]
  [191 191 191]
  [191 191 191]]]",681,1024,"[[453.14288330078125, 227.1265106201172, 640.24365234375, 437.4749450683594], [246.9763641357422, 146.2516326904297, 367.8824157714844, 364.51708984375]]","[[0.4425223469734192, 0.3335191051690414, 0.6252379417419434, 0.6424008003940667], [0.24118785560131073, 0.21476010674071908, 0.3592601716518402, 0.5352673859673275]]","[[244.48, 148.62825, 364.8, 366.4461]]","<class 'list'>","[[0.23875, 0.21825, 0.35625, 0.5381]]","[[0.572571463953844, 0.9903948222384504]]","[0.9903948222384504]",1,0.9903948222384504
"[[[215 215 215]
  [217 217 217]
  [220 220 220]
  ...
  [221 221 221]
  [223 223 223]
  [224 224 224]]

 [[213 213 213]
  [215 215 215]
  [217 217 217]
  ...
  [220 220 220]
  [220 220 220]
  [219 219 219]]

 [[211 211 211]
  [213 213 213]
  [215 215 215]
  ...
  [221 221 221]
  [218 218 218]
  [215 215 215]]

 ...

 [[207 207 207]
  [205 205 205]
  [205 205 205]
  ...
  [117 117 117]
  [121 121 121]
  [125 125 125]]

 [[205 205 205]
  [204 204 204]
  [206 206 206]
  ...
  [112 112 112]
  [117 117 117]
  [121 121 121]]

 [[205 205 205]
  [204 204 204]
  [206 206 206]
  ...
  [112 112 112]
  [117 117 117]
  [121 121 121]]]",682,1024,"[[11.842920303344727, 0.22099609673023224, 711.5597534179688, 678.3269653320312]]","[[0.011565351858735085, 0.00032404119755166015, 0.6948825716972351, 0.9946143186686676]]","[[37.12, 0.0, 716.8, 680.720568]]","<class 'list'>","[[0.03625, 0.0, 0.7, 0.9981239999999999]]","[[0.9804919944556328]]","[0.9804919944556328]",1,0.9804919944556328
