image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[10 16 11]
  [10 16 11]
  [13 17 12]
  ...
  [22 23 21]
  [21 22 20]
  [20 21 19]]

 [[12 17  8]
  [11 16  7]
  [12 16 10]
  ...
  [21 22 20]
  [21 22 20]
  [22 23 21]]

 [[13 17 12]
  [12 16 11]
  [15 17 11]
  ...
  [20 24 19]
  [20 24 19]
  [19 23 18]]

 ...

 [[63 65 59]
  [62 64 58]
  [62 64 58]
  ...
  [59 59 53]
  [58 59 55]
  [55 56 52]]

 [[65 67 61]
  [62 64 58]
  [60 62 56]
  ...
  [58 57 53]
  [57 58 54]
  [56 57 55]]

 [[64 64 58]
  [63 63 57]
  [65 64 60]
  ...
  [58 57 53]
  [58 59 55]
  [59 60 58]]]",683,1024,"[[421.45538330078125, 144.44384765625, 819.7802734375, 535.8082885742188]]","[[0.4115775227546692, 0.21148440359626647, 0.8005666732788086, 0.7844923698011987]]","[[288.0, 148.004734, 812.8, 557.420205]]",<class 'list'>,"[[0.28125, 0.21669800000000003, 0.79375, 0.816135]]",[[0.889164363888829]],[0.889164363888829],1,0.889164363888829
"[[[  7  10   8]
  [  8  11   9]
  [  8  11   9]
  ...
  [  1   4   2]
  [  1   4   2]
  [  2   5   3]]

 [[  7  10   8]
  [  8  11   9]
  [  8  11   9]
  ...
  [  1   4   2]
  [  1   4   2]
  [  2   5   3]]

 [[  7  10   8]
  [  8  11   9]
  [  8  11   9]
  ...
  [  1   4   2]
  [  1   4   2]
  [  2   5   3]]

 ...

 [[127 128 162]
  [127 128 162]
  [127 128 162]
  ...
  [  1   4   2]
  [  2   6   1]
  [  2   6   1]]

 [[130 131 165]
  [129 130 164]
  [129 130 164]
  ...
  [  2   5   3]
  [  2   6   1]
  [  2   6   1]]

 [[133 134 168]
  [131 132 166]
  [131 132 166]
  ...
  [  2   5   3]
  [  2   6   1]
  [  2   6   1]]]",1024,768,"[[0.0, 90.9283218383789, 722.8517456054688, 1024.0], [1.39990234375, 94.7066421508789, 715.4837646484375, 1024.0]]","[[0.0, 0.0887971892952919, 0.9412132104237875, 1.0], [0.0018227895100911458, 0.09248695522546768, 0.9316194852193197, 1.0]]","[[0.0, 68.48, 767.360256, 1023.36]]",<class 'list'>,"[[0.0, 0.066875, 0.999167, 0.999375]]","[[0.959694545469395, 0.9522097301259641]]",[0.959694545469395],1,0.959694545469395
"[[[20 23 28]
  [20 23 28]
  [22 22 28]
  ...
  [23 27 28]
  [23 27 28]
  [23 27 28]]

 [[21 24 29]
  [22 25 30]
  [24 24 30]
  ...
  [21 25 26]
  [22 26 27]
  [23 27 28]]

 [[19 22 27]
  [20 23 28]
  [21 24 29]
  ...
  [22 24 25]
  [24 26 27]
  [25 27 28]]

 ...

 [[ 9 12 16]
  [10 13 17]
  [10 13 17]
  ...
  [18 21 25]
  [20 21 25]
  [21 22 26]]

 [[ 9 12 16]
  [ 9 12 16]
  [10 13 17]
  ...
  [20 21 25]
  [19 22 26]
  [20 23 27]]

 [[ 9 12 16]
  [ 9 12 16]
  [10 13 17]
  ...
  [20 21 25]
  [19 22 26]
  [20 23 27]]]",858,1024,"[[221.64346313476562, 178.0561981201172, 753.5104370117188, 516.6380615234375], [22.188573837280273, 355.51300048828125, 989.1387939453125, 540.4425048828125]]","[[0.21644869446754456, 0.20752470643370302, 0.7358500361442566, 0.6021422628478292], [0.021668529137969017, 0.41435081641990823, 0.9659558534622192, 0.6298863693272873]]","[[40.32, 187.607706, 773.12, 838.151028]]",<class 'list'>,"[[0.039375, 0.21865700000000002, 0.755, 0.976866]]","[[0.6929879804307374, 0.6330194647484291]]",[0.6929879804307374],1,0.6929879804307374
"[[[158 152 153]
  [163 157 158]
  [165 159 160]
  ...
  [ 96  80  68]
  [ 95  78  69]
  [ 92  77  68]]

 [[153 147 148]
  [160 154 155]
  [165 159 160]
  ...
  [ 99  81  70]
  [ 98  81  72]
  [ 95  80  71]]

 [[151 145 146]
  [158 152 153]
  [166 160 161]
  ...
  [101  84  71]
  [100  84  72]
  [100  84  72]]

 ...

 [[107 110 108]
  [107 110 108]
  [109 112 110]
  ...
  [148 144 149]
  [138 134 139]
  [131 127 132]]

 [[109 112 110]
  [108 111 109]
  [108 111 109]
  ...
  [148 144 150]
  [140 136 142]
  [135 131 137]]

 [[111 114 112]
  [108 111 109]
  [108 111 109]
  ...
  [147 143 149]
  [142 138 144]
  [140 136 142]]]",768,1024,[],[],"[[203.199488, 331.20000000000005, 570.399744, 643.2]]",<class 'list'>,"[[0.198437, 0.4312500000000001, 0.557031, 0.8375]]",[[]],[0],1,0.0
"[[[248 156  75]
  [248 156  75]
  [247 156  75]
  ...
  [ 23  24  34]
  [ 27  26  36]
  [ 29  28  38]]

 [[253 161  80]
  [253 161  80]
  [252 161  80]
  ...
  [ 20  21  31]
  [ 23  22  32]
  [ 24  23  33]]

 [[255 165  82]
  [255 165  82]
  [255 166  82]
  ...
  [ 17  18  28]
  [ 18  19  29]
  [ 19  20  30]]

 ...

 [[198 122  40]
  [198 122  40]
  [197 121  39]
  ...
  [ 47  41  60]
  [ 38  32  51]
  [ 31  25  44]]

 [[198 122  40]
  [197 121  39]
  [197 121  39]
  ...
  [ 41  35  54]
  [ 36  30  49]
  [ 34  28  47]]

 [[197 121  39]
  [197 121  39]
  [197 121  39]
  ...
  [ 36  30  49]
  [ 35  29  48]
  [ 36  30  49]]]",768,1024,"[[742.1685791015625, 118.5046615600586, 1023.15234375, 754.7781372070312], [0.0, 6.843847751617432, 766.7576293945312, 756.037109375], [19.484716415405273, 263.27142333984375, 368.5171813964844, 542.2657470703125]]","[[0.7247740030288696, 0.15430294473965964, 0.9991722106933594, 0.9827840328216553], [0.0, 0.008911260093251864, 0.7487867474555969, 0.9844233194986979], [0.019028043374419212, 0.3428013324737549, 0.3598800599575043, 0.7060751914978027]]","[[508.16, 268.79999999999995, 623.36, 472.32]]",<class 'list'>,"[[0.49625, 0.3499999999999999, 0.60875, 0.615]]","[[0.4269199377105088, 0.4073558959440418, 0.5098505893451155]]",[0.5098505893451155],1,0.5098505893451155
"[[[ 59  50  46]
  [ 69  60  56]
  [ 60  54  49]
  ...
  [ 11  16  14]
  [  9  14  12]
  [  7  12  10]]

 [[ 69  60  56]
  [ 76  70  65]
  [ 74  68  63]
  ...
  [ 11  16  14]
  [ 12  17  15]
  [ 12  17  15]]

 [[ 93  87  82]
  [ 93  87  82]
  [ 92  86  81]
  ...
  [ 14  19  17]
  [ 11  16  14]
  [  8  13  11]]

 ...

 [[ 65  56  52]
  [ 50  41  37]
  [ 56  47  43]
  ...
  [184 168 162]
  [185 169 163]
  [178 159 154]]

 [[ 74  62  58]
  [ 78  67  63]
  [ 86  75  71]
  ...
  [177 161 155]
  [179 160 155]
  [176 157 152]]

 [[ 87  72  69]
  [ 95  83  79]
  [ 90  78  74]
  ...
  [188 172 166]
  [190 171 166]
  [193 174 169]]]",768,1024,"[[391.90374755859375, 217.1217041015625, 754.0392456054688, 513.0183715820312], [943.2900390625, 508.2498474121094, 1024.0, 592.6048583984375]]","[[0.3827185034751892, 0.28271055221557617, 0.7363664507865906, 0.6679926713307699], [0.9211816787719727, 0.6617836554845175, 1.0, 0.7716209093729655]]","[[8.32, 208.640256, 736.64, 709.760256]]",<class 'list'>,"[[0.008125, 0.271667, 0.719375, 0.9241670000000001]]","[[0.6493863559024862, 0.28218643365612367]]",[0.6493863559024862],1,0.6493863559024862
"[[[ 82  54  67]
  [ 55  50  79]
  [ 60  51  91]
  ...
  [101  86 124]
  [ 66  93 119]
  [115  90 100]]

 [[ 97  57  82]
  [ 68  62  79]
  [ 66  67  77]
  ...
  [ 91  92  88]
  [ 62 100  82]
  [105 107  88]]

 [[ 99  47  64]
  [ 74  53  62]
  [ 93  54  62]
  ...
  [126 102  90]
  [126 100  84]
  [ 95  99  93]]

 ...

 [[156 200 217]
  [191 170 195]
  [178 167 187]
  ...
  [126 170 194]
  [183 187 222]
  [172 210 240]]

 [[174 186 198]
  [147 166 187]
  [148 151 179]
  ...
  [142 171 192]
  [172 189 216]
  [166 210 233]]

 [[132 178 179]
  [ 96 174 187]
  [140 146 181]
  ...
  [149 188 197]
  [168 203 217]
  [180 209 223]]]",768,1024,"[[419.0264587402344, 218.3496856689453, 873.3489379882812, 634.7424926757812], [7.7861328125, 9.747827529907227, 1024.0, 744.8154296875], [7.270898342132568, 72.1407241821289, 995.1466674804688, 653.43408203125], [436.033203125, 219.73440551757812, 877.0635986328125, 633.439453125]]","[[0.40920552611351013, 0.2843094865481059, 0.8528798222541809, 0.8264876206715902], [0.007603645324707031, 0.012692483762900034, 1.0, 0.969811757405599], [0.007100486662238836, 0.09393323461214702, 0.9718229174613953, 0.8508256276448568], [0.4258136749267578, 0.2861125071843465, 0.856507420539856, 0.8247909545898438]]","[[245.12, 48.039936, 874.88, 656.5470720000001]]",<class 'list'>,"[[0.239375, 0.062552, 0.854375, 0.8548790000000001]]","[[0.7691552194780626, 0.7423295372795868, 0.8085935327295326, 0.7585164093469897]]",[0.8085935327295326],1,0.8085935327295326
"[[[106 129 151]
  [102 129 150]
  [102 127 153]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[103 130 151]
  [ 97 128 149]
  [101 125 149]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[100 127 153]
  [ 97 124 150]
  [104 123 150]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[134 153 168]
  [131 150 163]
  [134 154 165]
  ...
  [112 114 122]
  [110 117 120]
  [110 113 121]]

 [[131 152 167]
  [132 151 164]
  [131 153 165]
  ...
  [112 118 125]
  [112 118 125]
  [110 116 123]]

 [[129 151 162]
  [134 152 163]
  [129 151 163]
  ...
  [113 119 124]
  [112 118 123]
  [107 116 120]]]",678,1024,"[[3.141406297683716, 127.90861511230469, 1020.1163940429688, 668.6783447265625]]","[[0.0030677795875817537, 0.1886557745019243, 0.9962074160575867, 0.9862512459093842]]","[[37.76, 84.509988, 1024.0, 645.3481979999999]]",<class 'list'>,"[[0.036875, 0.124646, 1.0, 0.9518409999999998]]",[[0.9298722323409825]],[0.9298722323409825],1,0.9298722323409825
"[[[ 38  44  43]
  [ 39  45  44]
  [ 37  43  42]
  ...
  [240 234 235]
  [242 236 237]
  [242 236 237]]

 [[ 36  41  40]
  [ 36  41  40]
  [ 38  43  42]
  ...
  [245 240 241]
  [242 237 238]
  [239 234 235]]

 [[ 43  43  43]
  [ 41  39  39]
  [ 43  41  41]
  ...
  [239 240 238]
  [242 242 242]
  [243 243 243]]

 ...

 [[ 83  91 108]
  [ 75  82 101]
  [ 67  72  93]
  ...
  [149 165 181]
  [148 164 180]
  [146 162 178]]

 [[103 112 125]
  [ 89 100 114]
  [ 78  87 101]
  ...
  [138 150 168]
  [143 157 175]
  [143 159 176]]

 [[121 131 141]
  [108 120 130]
  [ 94 107 115]
  ...
  [ 97 106 126]
  [113 124 144]
  [123 137 156]]]",740,1024,"[[487.51165771484375, 328.5882873535156, 616.2676391601562, 487.2992248535156]]","[[0.4760856032371521, 0.4440382261533995, 0.6018238663673401, 0.6585124660182644]]","[[439.80595199999993, 342.62296, 633.153536, 490.29144]]",<class 'list'>,"[[0.42949799999999994, 0.46300399999999997, 0.618314, 0.662556]]",[[0.9298274930183631]],[0.9298274930183631],1,0.9298274930183631
"[[[255 252 255]
  [255 252 255]
  [255 252 255]
  ...
  [124 123 133]
  [121 122 132]
  [120 121 131]]

 [[249 245 250]
  [252 248 253]
  [255 251 255]
  ...
  [124 123 133]
  [121 122 132]
  [120 121 131]]

 [[255 254 255]
  [255 254 255]
  [255 254 255]
  ...
  [124 123 133]
  [123 122 132]
  [122 121 131]]

 ...

 [[254 234 193]
  [254 234 193]
  [255 235 194]
  ...
  [146 192 203]
  [142 188 199]
  [135 184 194]]

 [[254 234 193]
  [254 234 193]
  [255 235 194]
  ...
  [144 190 201]
  [140 186 197]
  [134 183 193]]

 [[253 233 192]
  [254 234 193]
  [254 234 193]
  ...
  [142 188 199]
  [138 184 195]
  [133 182 192]]]",646,1024,[],[],"[[184.388608, 332.86571200000003, 520.576, 537.904174]]",<class 'list'>,"[[0.180067, 0.5152720000000001, 0.508375, 0.832669]]",[[]],[0],1,0.0
"[[[208 205 197]
  [208 205 197]
  [208 205 197]
  ...
  [213 209 204]
  [214 210 205]
  [214 210 205]]

 [[208 204 199]
  [208 204 199]
  [208 204 199]
  ...
  [213 209 204]
  [213 209 204]
  [213 209 204]]

 [[208 204 199]
  [208 204 199]
  [209 205 200]
  ...
  [214 210 205]
  [214 210 205]
  [214 210 205]]

 ...

 [[216 212 207]
  [216 212 207]
  [216 212 207]
  ...
  [219 216 211]
  [219 216 211]
  [220 217 212]]

 [[215 211 206]
  [216 212 207]
  [216 212 207]
  ...
  [219 216 211]
  [220 217 212]
  [220 217 212]]

 [[216 212 207]
  [216 212 207]
  [217 213 208]
  ...
  [219 216 211]
  [219 216 211]
  [220 216 211]]]",681,1024,"[[282.3534240722656, 127.022216796875, 781.7721557617188, 561.6290283203125]]","[[0.2757357656955719, 0.1865230789968796, 0.7634493708610535, 0.8247122295452459]]","[[286.72, 118.51851599999999, 865.28, 554.153535]]",<class 'list'>,"[[0.28, 0.174036, 0.845, 0.8137350000000001]]",[[0.9322189280084854]],[0.9322189280084854],1,0.9322189280084854
"[[[125 132 141]
  [142 149 158]
  [153 158 167]
  ...
  [178 173 170]
  [154 147 144]
  [146 139 136]]

 [[130 135 144]
  [120 125 134]
  [119 124 133]
  ...
  [166 161 158]
  [150 145 142]
  [154 149 146]]

 [[164 167 175]
  [153 156 164]
  [145 148 156]
  ...
  [167 163 162]
  [169 165 164]
  [171 167 166]]

 ...

 [[ 86  89  97]
  [ 90  93 101]
  [ 99 102 107]
  ...
  [141 137 136]
  [149 144 146]
  [148 143 145]]

 [[ 86  89  97]
  [ 88  91  99]
  [ 92  95 100]
  ...
  [147 143 142]
  [149 144 146]
  [154 149 151]]

 [[ 84  87  95]
  [ 86  89  97]
  [ 89  92  97]
  ...
  [139 135 134]
  [149 144 146]
  [155 150 152]]]",768,1024,[],[],"[[441.6, 156.159744, 570.88, 300.800256]]",<class 'list'>,"[[0.43125, 0.20333299999999999, 0.5575, 0.391667]]",[[]],[0],1,0.0
"[[[203 195 195]
  [200 195 194]
  [201 196 195]
  ...
  [203 195 196]
  [202 194 195]
  [203 195 196]]

 [[205 197 197]
  [204 196 196]
  [203 195 195]
  ...
  [200 194 195]
  [202 194 195]
  [204 193 195]]

 [[202 197 196]
  [202 197 196]
  [203 198 197]
  ...
  [201 195 196]
  [202 194 195]
  [205 194 196]]

 ...

 [[205 199 200]
  [205 199 200]
  [205 199 200]
  ...
  [194 189 190]
  [195 190 191]
  [196 191 192]]

 [[205 199 200]
  [205 199 200]
  [205 199 200]
  ...
  [193 188 189]
  [194 189 190]
  [195 190 191]]

 [[205 199 200]
  [205 199 200]
  [205 199 200]
  ...
  [194 189 190]
  [195 190 191]
  [196 191 192]]]",683,1024,"[[381.0513916015625, 281.6546936035156, 584.0011596679688, 362.33673095703125], [465.55364990234375, 281.83209228515625, 583.0823974609375, 362.70306396484375]]","[[0.3721204996109009, 0.4123787607664943, 0.5703136324882507, 0.5305076587950677], [0.45464223623275757, 0.4126384952930545, 0.5694164037704468, 0.5310440175180728]]","[[384.0, 271.02191300000004, 577.92, 374.17608600000005]]",<class 'list'>,"[[0.375, 0.3968110000000001, 0.564375, 0.547842]]","[[0.9644688458724335, 0.9028734708309922]]",[0.9644688458724335],1,0.9644688458724335
"[[[232 232 232]
  [232 232 232]
  [231 231 231]
  ...
  [229 228 230]
  [230 229 231]
  [231 230 232]]

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [230 229 231]
  [230 229 231]
  [231 230 232]]

 [[233 233 233]
  [233 233 233]
  [232 232 232]
  ...
  [231 230 232]
  [231 230 232]
  [232 231 233]]

 ...

 [[255 255 251]
  [255 255 251]
  [255 255 251]
  ...
  [249 244 241]
  [249 244 241]
  [250 245 242]]

 [[255 255 251]
  [255 255 251]
  [255 255 251]
  ...
  [249 244 241]
  [249 244 241]
  [250 245 242]]

 [[255 255 251]
  [255 255 251]
  [255 255 251]
  ...
  [249 244 241]
  [250 245 242]
  [250 245 242]]]",1024,860,"[[253.80526733398438, 444.79229736328125, 618.7608642578125, 838.8477783203125]]","[[0.295122403876726, 0.43436747789382935, 0.719489377043968, 0.8191872835159302]]","[[216.62884, 195.357696, 651.51536, 838.41024]]",<class 'list'>,"[[0.251894, 0.190779, 0.757576, 0.81876]]",[[0.8042493761277397]],[0.8042493761277397],1,0.8042493761277397
"[[[241 200 167]
  [240 199 166]
  [240 201 169]
  ...
  [192 155 141]
  [197 159 147]
  [197 159 147]]

 [[239 198 165]
  [240 199 166]
  [239 200 168]
  ...
  [189 152 138]
  [193 155 143]
  [194 156 144]]

 [[234 195 163]
  [234 195 163]
  [235 195 166]
  ...
  [189 150 135]
  [192 153 139]
  [191 152 138]]

 ...

 [[137 123 124]
  [138 124 125]
  [140 126 127]
  ...
  [134 126 127]
  [136 128 129]
  [140 132 133]]

 [[133 119 121]
  [136 122 123]
  [136 122 123]
  ...
  [134 126 127]
  [137 126 128]
  [142 131 133]]

 [[131 117 119]
  [127 113 115]
  [127 113 114]
  ...
  [132 124 125]
  [138 127 129]
  [139 128 130]]]",1024,768,"[[2.952709913253784, 9.575586318969727, 765.7314453125, 1023.39208984375], [275.88592529296875, 191.35302734375, 581.0105590820312, 1017.6707153320312]]","[[0.0038446743662158647, 0.009351158514618874, 0.997046152750651, 0.9994063377380371], [0.3592264652252197, 0.18686819076538086, 0.7565241654713949, 0.9938190579414368]]","[[289.92, 126.72, 688.640256, 439.68]]",<class 'list'>,"[[0.3775, 0.12375, 0.896667, 0.429375]]","[[0.5000433501120686, 0.6130699184431436]]",[0.6130699184431436],1,0.6130699184431436
"[[[144 147 131]
  [147 147 133]
  [150 149 128]
  ...
  [167 134 118]
  [165 135 108]
  [167 134 101]]

 [[145 145 131]
  [147 145 134]
  [150 148 130]
  ...
  [162 129 109]
  [162 133 106]
  [161 133 102]]

 [[144 144 132]
  [148 146 135]
  [153 150 136]
  ...
  [161 130 107]
  [160 131 104]
  [157 132 100]]

 ...

 [[169 164 143]
  [168 164 145]
  [169 163 152]
  ...
  [150 142 135]
  [154 145 136]
  [153 142 134]]

 [[167 162 147]
  [170 164 145]
  [160 153 138]
  ...
  [148 142 131]
  [150 143 128]
  [153 147 128]]

 [[168 160 153]
  [168 160 147]
  [159 151 138]
  ...
  [149 140 130]
  [147 140 121]
  [149 145 116]]]",682,1024,"[[388.30059814453125, 1.147607445716858, 904.5377197265625, 276.7405700683594], [0.0, 3.784863233566284, 1016.1015625, 673.9963989257812], [436.01007080078125, 265.1363220214844, 766.8629760742188, 517.5943603515625]]","[[0.3791998028755188, 0.001682708864687475, 0.8833376169204712, 0.40577796197706656], [0.0, 0.005549652835141179, 0.9922866821289062, 0.9882645145539315], [0.42579108476638794, 0.388762935515373, 0.7488896250724792, 0.7589360122456928]]","[[431.36, 267.42584, 793.6, 522.055996]]",<class 'list'>,"[[0.42125, 0.39211999999999997, 0.775, 0.7654780000000001]]","[[0.5280084701606096, 0.47066308549857044, 0.9703841462700781]]",[0.9703841462700781],1,0.9703841462700781
"[[[ 90  78  84]
  [ 90  78  84]
  [ 89  78  86]
  ...
  [112 108 120]
  [115 108 121]
  [114 107 120]]

 [[ 92  80  86]
  [ 94  82  88]
  [ 94  81  89]
  ...
  [112 108 120]
  [110 106 118]
  [111 107 119]]

 [[ 98  86  92]
  [ 94  82  88]
  [ 96  83  91]
  ...
  [111 107 119]
  [111 107 119]
  [111 107 119]]

 ...

 [[117 109 119]
  [118 110 120]
  [116 108 118]
  ...
  [103  99 110]
  [102  98 109]
  [103  99 110]]

 [[115 107 117]
  [117 109 119]
  [118 110 120]
  ...
  [106 102 113]
  [105 101 113]
  [105 101 113]]

 [[114 106 116]
  [116 108 118]
  [118 110 120]
  ...
  [109 108 118]
  [109 107 119]
  [107 105 117]]]",768,1024,"[[365.80621337890625, 325.1690979003906, 561.195556640625, 529.775634765625]]","[[0.35723263025283813, 0.4233972628911336, 0.5480425357818604, 0.6898120244344076]]","[[362.24, 324.48, 559.36, 531.84]]",<class 'list'>,"[[0.35375, 0.42250000000000004, 0.54625, 0.6925]]",[[0.9927766735224351]],[0.9927766735224351],1,0.9927766735224351
"[[[ 96  97 101]
  [ 96  97 101]
  [ 96  97 101]
  ...
  [ 61  65  59]
  [ 61  65  59]
  [ 61  65  59]]

 [[ 96  97 101]
  [ 96  97 101]
  [ 96  97 101]
  ...
  [ 61  65  60]
  [ 60  64  59]
  [ 60  64  59]]

 [[ 96  98  99]
  [ 96  98  99]
  [ 96  98  99]
  ...
  [ 59  64  62]
  [ 60  63  61]
  [ 60  63  61]]

 ...

 [[ 57  62  60]
  [ 58  63  61]
  [ 59  64  62]
  ...
  [ 46  50  31]
  [ 45  49  30]
  [ 45  49  30]]

 [[ 59  62  60]
  [ 59  62  60]
  [ 60  63  61]
  ...
  [ 45  51  34]
  [ 45  51  34]
  [ 45  51  34]]

 [[ 60  63  61]
  [ 59  62  60]
  [ 60  63  61]
  ...
  [ 47  52  37]
  [ 47  52  37]
  [ 47  52  37]]]",768,1024,"[[41.48530197143555, 99.6675796508789, 699.5338134765625, 744.3460083007812], [9.619580268859863, 100.91259765625, 706.7188720703125, 750.853515625]]","[[0.040512990206480026, 0.1297754943370819, 0.6831384897232056, 0.9692005316416422], [0.00939412135630846, 0.13139661153157553, 0.6901551485061646, 0.9776738484700521]]","[[44.16, 92.799744, 703.36, 751.359744]]",<class 'list'>,"[[0.043125, 0.12083300000000001, 0.686875, 0.978333]]","[[0.9864658612445487, 0.9722001273069435]]",[0.9864658612445487],1,0.9864658612445487
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",737,1024,"[[515.5398559570312, 166.35635375976562, 925.8375854492188, 620.5732421875]]","[[0.5034568905830383, 0.2257209684664391, 0.9041382670402527, 0.842026108802578]]","[[51.84, 77.54492900000001, 923.52, 409.515524]]",<class 'list'>,"[[0.050625, 0.10521700000000002, 0.901875, 0.555652]]",[[0.602023678010003]],[0.602023678010003],1,0.602023678010003
"[[[ 30  32  42]
  [ 30  32  42]
  [ 33  35  45]
  ...
  [ 19  22  30]
  [ 21  24  32]
  [ 20  23  31]]

 [[ 32  34  44]
  [ 27  29  39]
  [ 33  35  45]
  ...
  [ 19  22  30]
  [ 19  22  30]
  [ 18  21  29]]

 [[ 32  34  44]
  [ 31  33  43]
  [ 30  32  42]
  ...
  [ 20  23  31]
  [ 21  24  32]
  [ 18  21  29]]

 ...

 [[  5  10  25]
  [  2   7  22]
  [  7  13  26]
  ...
  [ 93 111 140]
  [ 91 109 138]
  [ 90 108 137]]

 [[  4   9  24]
  [  4   9  24]
  [  5  11  24]
  ...
  [ 97 115 144]
  [ 92 110 139]
  [ 91 109 140]]

 [[  3   8  23]
  [  6  11  26]
  [  4  10  23]
  ...
  [ 93 111 140]
  [ 94 112 141]
  [ 94 112 143]]]",853,1024,"[[19.83935546875, 0.0, 1022.5217895507812, 851.0613403320312]]","[[0.019374370574951172, 0.0, 0.9985564351081848, 0.9977272454068362]]","[[0.0, 0.0, 1022.999552, 852.0002840000001]]",<class 'list'>,"[[0.0, 0.0, 0.999023, 0.998828]]",[[0.9895294496145691]],[0.9895294496145691],1,0.9895294496145691
"[[[137 146 180]
  [104 118 154]
  [102 129 166]
  ...
  [ 92 102 119]
  [ 87  98 118]
  [ 84  95 117]]

 [[103 122 155]
  [107 129 164]
  [125 159 195]
  ...
  [ 76  89 103]
  [ 79  94 110]
  [ 98 112 130]]

 [[108 136 167]
  [123 151 185]
  [130 168 200]
  ...
  [ 80  97 106]
  [104 121 130]
  [ 98 115 124]]

 ...

 [[ 26  38  48]
  [ 30  42  52]
  [ 41  51  61]
  ...
  [102 118 135]
  [ 93 107 125]
  [ 96 108 126]]

 [[ 31  45  57]
  [ 29  43  55]
  [ 39  51  63]
  ...
  [117 132 151]
  [ 98 113 132]
  [ 90 104 123]]

 [[ 38  54  67]
  [ 28  44  57]
  [ 29  42  56]
  ...
  [119 134 153]
  [ 94 109 128]
  [ 83  97 116]]]",768,1024,"[[172.98243713378906, 220.8869171142578, 514.9150390625, 448.2515563964844], [634.05029296875, 228.6119384765625, 896.8101806640625, 438.78826904296875]]","[[0.16892816126346588, 0.2876131733258565, 0.5028467178344727, 0.583660880724589], [0.6191897392272949, 0.2976717948913574, 0.8757911920547485, 0.5713388919830322]]","[[623.36, 328.32, 889.6, 638.079744]]",<class 'list'>,"[[0.60875, 0.4275, 0.86875, 0.830833]]","[[0.4196479526429994, 0.7369798185802784]]",[0.7369798185802784],1,0.7369798185802784
"[[[119 103  86]
  [120 104  87]
  [119 104  85]
  ...
  [102  86  69]
  [101  86  67]
  [103  89  67]]

 [[120 104  87]
  [119 103  86]
  [120 105  86]
  ...
  [102  87  68]
  [102  87  68]
  [102  88  66]]

 [[120 104  87]
  [121 106  87]
  [120 105  86]
  ...
  [102  87  68]
  [102  88  66]
  [101  87  65]]

 ...

 [[139 123 117]
  [143 124 119]
  [146 127 124]
  ...
  [128 112  99]
  [127 111  98]
  [127 111  98]]

 [[141 125 119]
  [144 125 120]
  [145 126 123]
  ...
  [128 112  99]
  [127 111  98]
  [128 112  99]]

 [[141 125 118]
  [143 124 119]
  [146 125 123]
  ...
  [127 111  98]
  [127 111  98]
  [127 111  98]]]",680,1024,"[[54.9501953125, 77.42924499511719, 564.77587890625, 435.359619140625], [1.69677734375, 205.3732452392578, 991.681640625, 664.7761840820312], [1.3972656726837158, 27.657032012939453, 948.4083862304688, 646.0538330078125], [0.0, 154.5740203857422, 1023.4761962890625, 567.9528198242188]]","[[0.05366230010986328, 0.11386653675752527, 0.5515389442443848, 0.6402347340303309], [0.0016570091247558594, 0.3020194782930262, 0.9684391021728516, 0.9776120354147518], [0.0013645172584801912, 0.040672105901381546, 0.9261800646781921, 0.9500791661879595], [0.0, 0.22731473586138556, 0.9994884729385376, 0.8352247350356158]]","[[59.52, 72.9946, 571.52, 429.0018]]",<class 'list'>,"[[0.058125, 0.10734500000000001, 0.558125, 0.630885]]","[[0.9824168562132786, 0.5556174603852243, 0.6218096790449389, 0.6201428845946612]]",[0.9824168562132786],1,0.9824168562132786
