image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[ 52 113  87]
  [ 69 123 100]
  [ 86 126 108]
  ...
  [ 70 144 126]
  [ 61 143 121]
  [ 59 143 119]]

 [[ 55 109  80]
  [ 75 122  96]
  [ 91 124 103]
  ...
  [ 70 147 133]
  [ 69 145 127]
  [ 74 148 130]]

 [[ 55  99  70]
  [ 89 126 100]
  [103 126 104]
  ...
  [ 63 143 130]
  [ 71 148 134]
  [ 74 147 131]]

 ...

 [[ 48  91  64]
  [ 54  93  71]
  [ 80 116  99]
  ...
  [131 153 151]
  [162 194 193]
  [143 181 181]]

 [[ 63 113  83]
  [ 54  99  73]
  [ 50  87  67]
  ...
  [156 194 194]
  [144 182 186]
  [118 158 163]]

 [[ 76 121  88]
  [ 62 100  72]
  [ 85 112  92]
  ...
  [187 207 208]
  [241 240 242]
  [218 207 209]]]",300,450,"[[131.10195922851562, 38.18417739868164, 304.7264099121094, 216.82740783691406], [130.66778564453125, 37.72324752807617, 305.2442626953125, 216.0262451171875]]","[[0.29133768717447917, 0.1272805913289388, 0.6771697998046875, 0.7227580261230468], [0.2903728569878472, 0.12574415842692058, 0.6783205837673612, 0.7200874837239584]]","[['124', '38', '306', '221']]",<class 'list'>,"[[0.27555555555555555, 0.12666666666666668, 0.68, 0.7366666666666667]]","[[0.977846861832244, 0.9775237182030846]]",[0.977846861832244],1,0.977846861832244
"[[[ 41  58  61]
  [ 41  60  63]
  [ 40  61  63]
  ...
  [ 53  80  90]
  [ 51  80  89]
  [ 50  79  88]]

 [[ 46  63  66]
  [ 43  62  65]
  [ 42  63  65]
  ...
  [ 52  79  89]
  [ 50  77  87]
  [ 48  77  86]]

 [[ 46  63  66]
  [ 40  59  62]
  [ 39  60  62]
  ...
  [ 52  79  89]
  [ 49  76  86]
  [ 46  73  83]]

 ...

 [[ 26  78  55]
  [ 32  87  62]
  [ 41  98  73]
  ...
  [ 40 102  66]
  [ 39 103  67]
  [ 38 105  68]]

 [[ 34  83  61]
  [ 40  92  68]
  [ 49 106  81]
  ...
  [ 28  92  56]
  [ 32  96  60]
  [ 35 102  65]]

 [[ 40  87  65]
  [ 38  88  64]
  [ 45 100  75]
  ...
  [ 25  89  53]
  [ 29  93  57]
  [ 29  96  59]]]",655,1000,"[[123.46394348144531, 265.93060302734375, 235.65122985839844, 446.69061279296875], [662.7593383789062, 177.1655731201172, 783.5047607421875, 557.6201782226562], [271.6074523925781, 172.7556610107422, 481.8208312988281, 427.0631408691406]]","[[0.1234639434814453, 0.4060009206524332, 0.23565122985839843, 0.6819704012106393], [0.6627593383789062, 0.2704817910230797, 0.7835047607421874, 0.8513285163704676], [0.2716074523925781, 0.26374910077975905, 0.48182083129882813, 0.652004795220062]]","[['277', '157', '470', '438'], ['653', '157', '809', '565'], ['124', '268', '274', '446']]",<class 'list'>,"[[0.277, 0.23969465648854962, 0.47, 0.6687022900763359], [0.653, 0.23969465648854962, 0.809, 0.8625954198473282], [0.124, 0.40916030534351144, 0.274, 0.6809160305343511]]","[[0.6326274665585248, 0.48074148826965807, 0.9580531484064112], [0.29134774415315257, 0.9443803434928643, 0.4783181692284789], [0.9631180908783048, 0.31639454548911167, 0.6568045268942404]]","[0.9580531484064112, 0.9443803434928643, 0.9631180908783048]",3,0.9551838609258599
"[[[142 203 255]
  [116 178 232]
  [113 173 227]
  ...
  [ 86 114 148]
  [ 93 124 157]
  [ 99 134 168]]

 [[117 182 237]
  [111 176 231]
  [119 183 237]
  ...
  [ 92 122 157]
  [105 139 175]
  [125 161 199]]

 [[102 171 228]
  [105 172 227]
  [109 175 228]
  ...
  [107 140 179]
  [117 153 193]
  [127 167 209]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",500,640,"[[201.35723876953125, 77.01521301269531, 640.0, 440.62469482421875], [143.8092041015625, 33.792266845703125, 468.904296875, 419.3120422363281]]","[[0.3146206855773926, 0.15403042602539063, 1.0, 0.8812493896484375], [0.2247018814086914, 0.06758453369140625, 0.7326629638671875, 0.8386240844726562]]","[['145', '22', '640', '449']]",<class 'list'>,"[[0.2265625, 0.044, 1.0, 0.898]]","[[0.8853590675106527, 0.8104412678625478]]",[0.8853590675106527],1,0.8853590675106527
"[[[  0  77  54]
  [  4  94  81]
  [ 17 113 103]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[  2  78  60]
  [  5  92  82]
  [ 25 114 105]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[  0  79  64]
  [  2  90  84]
  [ 24 110 104]
  ...
  [253 253 253]
  [253 253 253]
  [252 252 252]]

 ...

 [[ 92 183 168]
  [ 57 150 119]
  [ 38 112  84]
  ...
  [ 68  89  91]
  [ 43  55  61]
  [ 52  64  74]]

 [[ 65 155 132]
  [ 37 124  96]
  [ 32 101  86]
  ...
  [ 62 129 120]
  [ 41 107 102]
  [ 69 133 133]]

 [[ 46 132 102]
  [ 72 154 131]
  [ 84 146 146]
  ...
  [ 39 143 126]
  [ 38 136 122]
  [ 54 134 129]]]",339,509,"[[170.70443725585938, 26.981447219848633, 336.531982421875, 335.4602966308594], [452.5529479980469, 153.66836547851562, 508.9922790527344, 220.1130828857422]]","[[0.33537217535532293, 0.07959128973406676, 0.6611630302983792, 0.9895583971411781], [0.8891020589352591, 0.45329901321096056, 0.9999848311448613, 0.6493011294564667]]","[['156', '19', '341', '339']]",<class 'list'>,"[[0.30648330058939094, 0.05604719764011799, 0.6699410609037328, 1.0]]","[[0.9553741860537729, 0.30667139112746294]]",[0.9553741860537729],1,0.9553741860537729
"[[[152 151 155]
  [145 144 148]
  [148 147 151]
  ...
  [155 147 157]
  [148 140 150]
  [150 142 152]]

 [[142 141 145]
  [161 160 164]
  [179 178 182]
  ...
  [185 177 187]
  [182 174 184]
  [178 170 180]]

 [[109 108 112]
  [127 126 130]
  [142 141 145]
  ...
  [187 179 189]
  [184 176 186]
  [178 170 180]]

 ...

 [[155 174 171]
  [151 170 167]
  [159 178 175]
  ...
  [144 165 166]
  [144 165 166]
  [145 166 167]]

 [[155 174 171]
  [147 166 163]
  [153 172 169]
  ...
  [148 169 170]
  [145 166 167]
  [144 165 166]]

 [[154 173 170]
  [144 163 160]
  [148 167 164]
  ...
  [153 174 175]
  [154 175 176]
  [157 178 179]]]",300,400,"[[220.66986083984375, 6.0874176025390625, 316.6628723144531, 249.02926635742188], [4.1799163818359375, 118.42332458496094, 249.92813110351562, 248.2364044189453]]","[[0.5516746520996094, 0.02029139200846354, 0.7916571807861328, 0.8300975545247395], [0.010449790954589843, 0.39474441528320314, 0.624820327758789, 0.8274546813964844]]","[['222', '3', '345', '256'], ['1', '118', '259', '250']]",<class 'list'>,"[[0.555, 0.01, 0.8625, 0.8533333333333334], [0.0025, 0.3933333333333333, 0.6475, 0.8333333333333334]]","[[0.9263022479093845, 0.48043220537072734], [0.5181669355561318, 0.9764122093001459]]","[0.9263022479093845, 0.9764122093001459]",2,0.9513572286047652
"[[[ 20  16  35]
  [ 20  16  35]
  [ 20  16  35]
  ...
  [136 166 207]
  [138 163 205]
  [137 162 204]]

 [[ 18  14  33]
  [ 17  13  32]
  [ 19  15  34]
  ...
  [139 169 210]
  [140 168 209]
  [142 167 209]]

 [[ 24  20  39]
  [ 22  18  37]
  [ 21  17  36]
  ...
  [140 170 211]
  [143 171 212]
  [143 171 212]]

 ...

 [[ 42  73  66]
  [ 10  38  32]
  [ 10  39  30]
  ...
  [ 77 115 119]
  [ 46  84  89]
  [ 25  65  70]]

 [[ 52  77  67]
  [ 36  61  51]
  [ 19  44  34]
  ...
  [ 50  90  89]
  [ 31  70  72]
  [ 27  65  69]]

 [[ 61  85  73]
  [ 47  71  59]
  [ 33  59  46]
  ...
  [ 60 103 100]
  [ 37  75  77]
  [ 27  65  67]]]",546,800,"[[132.2805633544922, 195.69766235351562, 680.2189331054688, 517.1485595703125]]","[[0.16535070419311523, 0.3584206270210909, 0.850273666381836, 0.9471585340115614]]","[['130', '186', '800', '506']]",<class 'list'>,"[[0.1625, 0.34065934065934067, 1.0, 0.9267399267399268]]",[[0.896118127015144]],[0.896118127015144],1,0.896118127015144
"[[[ 70 119 129]
  [ 69 116 124]
  [ 68 110 115]
  ...
  [ 35  38  42]
  [ 21  27  32]
  [ 16  27  31]]

 [[ 72 115 124]
  [ 73 115 122]
  [ 74 112 117]
  ...
  [ 31  34  38]
  [ 21  27  32]
  [ 18  29  33]]

 [[ 75 111 119]
  [ 75 108 117]
  [ 76 108 114]
  ...
  [ 27  30  34]
  [ 22  28  33]
  [ 21  32  36]]

 ...

 [[123 194 197]
  [129 195 200]
  [137 193 204]
  ...
  [104 157 154]
  [ 78 149 139]
  [ 60 147 133]]

 [[121 190 193]
  [129 193 198]
  [138 194 205]
  ...
  [108 161 158]
  [ 83 154 144]
  [ 66 153 139]]

 [[130 199 202]
  [138 202 207]
  [150 204 215]
  ...
  [111 164 161]
  [ 85 156 146]
  [ 67 154 140]]]",427,640,"[[136.69528198242188, 212.2373046875, 333.060791015625, 422.70623779296875], [288.31658935546875, 105.69462585449219, 493.53997802734375, 369.91229248046875]]","[[0.21358637809753417, 0.4970428681206089, 0.5204074859619141, 0.9899443508032055], [0.45049467086791994, 0.247528397785696, 0.7711562156677246, 0.866305134614681]]","[['300', '106', '500', '369'], ['133', '213', '333', '425']]",<class 'list'>,"[[0.46875, 0.24824355971896955, 0.78125, 0.8641686182669789], [0.2078125, 0.49882903981264637, 0.5203125, 0.9953161592505855]]","[[0.5458195350895179, 0.9769859323701172], [0.9907781356304664, 0.5543483280763931]]","[0.9769859323701172, 0.9907781356304664]",2,0.9838820340002918
"[[[106  99 102]
  [109 102 105]
  [101  98 100]
  ...
  [ 53  62  66]
  [ 58  68  75]
  [ 68  77  86]]

 [[108 101 104]
  [109 102 105]
  [101  98 100]
  ...
  [ 49  60  64]
  [ 55  67  73]
  [ 64  75  83]]

 [[110 103 106]
  [109 102 105]
  [100  97  99]
  ...
  [ 49  61  65]
  [ 50  66  72]
  [ 57  73  80]]

 ...

 [[ 50  65  61]
  [ 45  60  56]
  [ 40  55  51]
  ...
  [ 55  58  63]
  [ 55  58  63]
  [ 55  58  63]]

 [[ 73  90  86]
  [ 67  84  80]
  [ 61  78  74]
  ...
  [ 56  59  64]
  [ 56  59  64]
  [ 54  57  62]]

 [[ 79  96  92]
  [ 75  92  88]
  [ 72  89  85]
  ...
  [ 56  59  64]
  [ 56  59  64]
  [ 54  57  62]]]",576,1038,"[[0.29865702986717224, 2.069984197616577, 662.3882446289062, 569.8499755859375], [553.4844360351562, 197.5508575439453, 1038.0, 569.429443359375]]","[[0.00028772353551750695, 0.0035937225653065574, 0.6381389639970195, 0.9893228742811415], [0.5332220000338692, 0.34297023879157174, 1.0, 0.988592783610026]]","[['542', '182', '1038', '573']]",<class 'list'>,"[[0.5221579961464354, 0.3159722222222222, 1.0, 0.9947916666666666]]","[[0.4830472409982923, 0.9728874903449946]]",[0.9728874903449946],1,0.9728874903449946
"[[[ 69 135 100]
  [115 161 138]
  [ 50  62  56]
  ...
  [171 199 180]
  [114 151 131]
  [ 97 155 131]]

 [[139 203 168]
  [143 187 164]
  [ 43  50  45]
  ...
  [195 198 182]
  [165 190 170]
  [154 193 171]]

 [[118 167 135]
  [ 88 119  98]
  [ 43  42  38]
  ...
  [161 197 173]
  [163 195 171]
  [163 191 171]]

 ...

 [[142 188 159]
  [166 218 188]
  [157 198 170]
  ...
  [ 77 193 156]
  [ 95 178 139]
  [114 190 156]]

 [[104 170 141]
  [122 199 162]
  [ 70 134 105]
  ...
  [118 184 149]
  [160 176 145]
  [138 173 133]]

 [[112 171 140]
  [ 97 136 114]
  [ 66  95  72]
  ...
  [116 129 121]
  [228 222 217]
  [189 211 199]]]",450,600,"[[218.2615966796875, 64.70695495605469, 600.0, 441.8462219238281], [174.87844848632812, 183.05751037597656, 303.9999084472656, 440.7209777832031], [2.756809949874878, 107.30265808105469, 216.3673858642578, 448.8723449707031]]","[[0.3637693277994792, 0.14379323323567708, 1.0, 0.9818804931640625], [0.29146408081054687, 0.40679446750217013, 0.506666514078776, 0.9793799506293402], [0.004594683249791463, 0.23845035129123263, 0.360612309773763, 0.9974940999348958]]","[['1', '112', '220', '446'], ['180', '98', '305', '435']]",<class 'list'>,"[[0.0016666666666666668, 0.24888888888888888, 0.36666666666666664, 0.9911111111111112], [0.3, 0.21777777777777776, 0.5083333333333333, 0.9666666666666667]]","[[0.47647391791150745, 0.6507528738012158, 0.9839814743271228], [0.6417687154494496, 0.8787307401921157, 0.687646232459751]]","[0.9839814743271228, 0.8787307401921157]",2,0.9313561072596193
"[[[  0   6   4]
  [  0  10  10]
  [  0   9   9]
  ...
  [ 10  20  30]
  [  7  16  25]
  [  4  13  22]]

 [[  0   1   2]
  [  0   3   4]
  [  0   2   3]
  ...
  [  6  15  19]
  [  5  11  16]
  [  5  10  13]]

 [[  4   1   3]
  [  0   0   1]
  [  0   0   0]
  ...
  [  6  11  10]
  [  6  11  10]
  [  7  10   8]]

 ...

 [[147 194 216]
  [163 207 230]
  [147 200 237]
  ...
  [136 168 209]
  [129 176 228]
  [148 204 239]]

 [[117 140 126]
  [146 174 174]
  [121 184 218]
  ...
  [130 195 234]
  [128 181 244]
  [157 215 255]]

 [[ 75  92 119]
  [112 145 194]
  [121 155 208]
  ...
  [164 215 218]
  [162 209 231]
  [166 216 238]]]",492,800,"[[698.8809204101562, 171.88607788085938, 740.576171875, 209.59092712402344]]","[[0.8736011505126953, 0.3493619469123158, 0.92572021484375, 0.4259978193577712]]","[['75', '156', '457', '443']]",<class 'list'>,"[[0.09375, 0.3170731707317073, 0.57125, 0.9004065040650406]]",[[0.27604223482665075]],[0.27604223482665075],1,0.27604223482665075
"[[[ 40  45  46]
  [ 33  38  39]
  [ 26  31  32]
  ...
  [ 50  56  61]
  [ 52  58  63]
  [ 52  58  63]]

 [[ 36  41  42]
  [ 30  35  36]
  [ 24  29  30]
  ...
  [ 49  55  60]
  [ 48  54  59]
  [ 47  53  58]]

 [[ 32  37  38]
  [ 27  32  33]
  [ 22  27  28]
  ...
  [ 49  55  60]
  [ 46  52  59]
  [ 47  53  60]]

 ...

 [[ 87 127 126]
  [ 84 124 123]
  [ 50  89  91]
  ...
  [ 96 130 129]
  [ 45  77  76]
  [ 96 130 129]]

 [[ 76 116 115]
  [ 80 120 119]
  [ 51  90  92]
  ...
  [ 94 131 127]
  [ 48  83  79]
  [ 80 117 113]]

 [[ 78 118 117]
  [ 52  92  91]
  [ 90 129 131]
  ...
  [ 85 122 118]
  [ 88 125 121]
  [ 56  93  89]]]",480,320,[],[],"[['82', '38', '244', '434']]",<class 'list'>,"[[0.25625, 0.07916666666666666, 0.7625, 0.9041666666666667]]",[[]],[0],1,0.0
"[[[ 14  16  17]
  [ 14  16  17]
  [ 14  16  17]
  ...
  [ 19  31  31]
  [ 14  27  25]
  [ 11  24  22]]

 [[ 14  16  17]
  [ 14  16  17]
  [ 14  16  17]
  ...
  [ 16  30  29]
  [ 11  25  23]
  [  8  22  20]]

 [[ 14  16  17]
  [ 14  16  17]
  [ 14  16  17]
  ...
  [ 16  34  33]
  [ 11  29  28]
  [  7  25  24]]

 ...

 [[  8  28  23]
  [  7  27  22]
  [  4  26  21]
  ...
  [ 36  68  63]
  [ 63  94  91]
  [ 51  82  79]]

 [[ 10  30  25]
  [  8  28  23]
  [  4  26  21]
  ...
  [ 60  89  86]
  [ 74 105 102]
  [ 29  60  57]]

 [[ 10  30  25]
  [  9  29  24]
  [  7  27  22]
  ...
  [ 62  91  88]
  [ 68  96  96]
  [  0  25  25]]]",525,723,"[[49.988094329833984, 219.62716674804688, 139.618408203125, 368.1670227050781], [140.1904754638672, 221.32000732421875, 207.49264526367188, 368.5209045410156], [374.6876220703125, 238.99395751953125, 697.748046875, 444.0274963378906], [0.0, 167.43655395507812, 46.03105163574219, 330.44940185546875]]","[[0.06913982618234299, 0.4183374604724702, 0.19310983153959196, 0.701270519438244], [0.19390107256413167, 0.42156191871279763, 0.2869884443480939, 0.701944580078125], [0.5182401411760892, 0.4552265857514881, 0.965073370504841, 0.8457666596912202], [0.0, 0.31892676943824405, 0.06366673808539722, 0.6294274321056548]]","[['366', '235', '698', '451']]",<class 'list'>,"[[0.5062240663900415, 0.44761904761904764, 0.9654218533886584, 0.8590476190476191]]","[[0.3261286207437499, 0.3949255177758475, 0.9768523306381185, 0.23572857960407737]]",[0.9768523306381185],1,0.9768523306381185
"[[[137 110 113]
  [138 111 114]
  [139 112 115]
  ...
  [109 123 112]
  [105 119 108]
  [105 119 108]]

 [[141 114 117]
  [142 115 118]
  [143 116 119]
  ...
  [107 121 110]
  [106 120 109]
  [106 120 109]]

 [[144 117 120]
  [144 117 120]
  [146 119 122]
  ...
  [115 126 116]
  [111 122 112]
  [111 122 112]]

 ...

 [[116 110 111]
  [114 108 109]
  [109 104 103]
  ...
  [ 31  42  34]
  [ 55  63  56]
  [ 62  70  63]]

 [[130 124 125]
  [117 111 112]
  [112 107 106]
  ...
  [ 51  62  54]
  [ 68  76  69]
  [ 76  84  77]]

 [[120 114 115]
  [105  99 100]
  [103  98  97]
  ...
  [ 77  88  80]
  [ 86  97  89]
  [101 112 104]]]",441,650,"[[228.86778259277344, 176.00418090820312, 601.257568359375, 421.7320556640625], [36.42772674560547, 53.67298889160156, 288.5786437988281, 322.2468566894531], [218.03945922851562, 232.22711181640625, 424.2596740722656, 399.5150146484375]]","[[0.3521042809119591, 0.3991024510390094, 0.9250116436298077, 0.9563085162450397], [0.05604265653170072, 0.12170745780408518, 0.4439671443058894, 0.7307184958944515], [0.335445321890024, 0.5265920902866355, 0.6527071908804086, 0.9059297384318311]]","[['1', '54', '306', '325']]",<class 'list'>,"[[0.0015384615384615385, 0.12244897959183673, 0.4707692307692308, 0.7369614512471655]]","[[0.45013493372621854, 0.9405997597995424, 0.4881777393533112]]",[0.9405997597995424],1,0.9405997597995424
"[[[ 56  72  54]
  [ 36  60  36]
  [ 13  54  22]
  ...
  [ 19  39  20]
  [ 15  32  23]
  [ 25  46  38]]

 [[ 18  61  24]
  [ 29  82  43]
  [ 38 107  64]
  ...
  [ 22  49  23]
  [ 10  33  18]
  [ 15  40  26]]

 [[ 63 118  69]
  [ 70 132  84]
  [ 73 145  98]
  ...
  [ 38  73  39]
  [ 14  46  22]
  [ 22  50  30]]

 ...

 [[151 213 191]
  [ 51 151 123]
  [ 60 124 102]
  ...
  [209 255 222]
  [113 191 138]
  [110 180 133]]

 [[ 71 188 165]
  [ 27 131  98]
  [ 49  96  63]
  ...
  [236 253 219]
  [215 222 189]
  [118 211 172]]

 [[ 82 198 175]
  [102 209 176]
  [139 184 151]
  ...
  [165 217 177]
  [200 241 203]
  [158 219 185]]]",354,590,"[[98.23735809326172, 160.90167236328125, 456.0525817871094, 337.6424560546875], [97.34187316894531, 161.1920928955078, 454.3925476074219, 335.8175354003906]]","[[0.1665039967682402, 0.4545244982013595, 0.7729704776052702, 0.953792248742055], [0.1649862257100768, 0.45534489518505034, 0.7701568603515625, 0.9486371056508209]]","[['98', '150', '458', '346']]",<class 'list'>,"[[0.16610169491525423, 0.423728813559322, 0.7762711864406779, 0.9774011299435028]]","[[0.962764008838121, 0.9568503130387385]]",[0.962764008838121],1,0.962764008838121
"[[[213 218 217]
  [213 218 217]
  [213 218 217]
  ...
  [185 188 186]
  [184 186 186]
  [184 186 186]]

 [[213 218 217]
  [213 218 217]
  [214 219 218]
  ...
  [184 187 185]
  [185 187 187]
  [185 187 187]]

 [[213 218 217]
  [213 218 217]
  [214 219 218]
  ...
  [185 188 186]
  [186 188 188]
  [185 187 187]]

 ...

 [[131 128 124]
  [136 133 129]
  [133 130 126]
  ...
  [ 20  28  41]
  [ 22  27  42]
  [ 22  27  42]]

 [[135 132 128]
  [132 129 125]
  [136 133 129]
  ...
  [ 17  25  38]
  [ 21  26  41]
  [ 21  26  41]]

 [[139 136 132]
  [129 126 122]
  [131 130 126]
  ...
  [ 18  24  37]
  [ 21  24  39]
  [ 21  24  39]]]",397,306,"[[127.9385986328125, 51.03902816772461, 230.357177734375, 395.3254089355469], [92.412109375, 66.5763931274414, 138.90216064453125, 254.20501708984375], [268.0311584472656, 323.6170654296875, 305.48541259765625, 383.79827880859375]]","[[0.418099995532067, 0.12856178379779498, 0.7528012344260621, 0.9957818864875236], [0.30200035743464054, 0.16769872324292545, 0.4539286295572917, 0.6403149045084225], [0.8759188184551164, 0.8151563360949308, 0.9983183418224061, 0.9667462942281958]]","[['130', '61', '229', '397']]",<class 'list'>,"[[0.42483660130718953, 0.15365239294710328, 0.7483660130718954, 1.0]]","[[0.9761181513231585, 0.5774082355400719, 0.36781529131697993]]",[0.9761181513231585],1,0.9761181513231585
"[[[ 30  88  70]
  [ 46 113 114]
  [ 45 123 116]
  ...
  [ 25  89  53]
  [ 41 111  70]
  [ 40  93  53]]

 [[ 24  83  68]
  [ 35 104  93]
  [ 31 106  90]
  ...
  [ 37  91  54]
  [ 30  87  49]
  [ 29  67  39]]

 [[ 38  98  74]
  [ 27  93  64]
  [ 27  93  64]
  ...
  [ 17  65  36]
  [ 25  72  40]
  [ 33  59  43]]

 ...

 [[ 56  82 118]
  [ 59 113 138]
  [ 69  78  91]
  ...
  [ 17  11  16]
  [  2   0   0]
  [  5   4   6]]

 [[ 93 115 126]
  [ 84 111 115]
  [ 60  51  47]
  ...
  [  6   0   2]
  [  9   7   6]
  [  1   0   2]]

 [[ 94  75  48]
  [ 62  12   0]
  [ 69  63  56]
  ...
  [ 11   3   4]
  [  5   0   0]
  [  5   0   5]]]",662,1000,"[[569.8764038085938, 47.49446105957031, 949.222900390625, 489.63983154296875], [0.0, 454.6606750488281, 253.2473907470703, 645.6053466796875]]","[[0.5698764038085937, 0.07174389888152616, 0.949222900390625, 0.739637207768835], [0.0, 0.6867986027927917, 0.2532473907470703, 0.9752346626581382]]","[['564', '35', '953', '482']]",<class 'list'>,"[[0.564, 0.052870090634441085, 0.953, 0.7280966767371602]]","[[0.9751905768851151, 0.22262180877363585]]",[0.9751905768851151],1,0.9751905768851151
"[[[ 14  76  30]
  [  4  66  20]
  [ 13  72  28]
  ...
  [157 157 157]
  [153 153 153]
  [156 156 156]]

 [[ 24  86  40]
  [ 20  82  36]
  [ 28  87  43]
  ...
  [156 156 156]
  [153 153 153]
  [156 156 156]]

 [[ 39  99  51]
  [ 41 101  53]
  [ 48 105  60]
  ...
  [154 154 154]
  [152 152 152]
  [157 157 157]]

 ...

 [[ 66 158 105]
  [ 62 155 100]
  [ 71 168 106]
  ...
  [ 50 114  85]
  [ 37 101  71]
  [ 89 154 122]]

 [[ 18 107  64]
  [ 24 114  68]
  [ 43 137  83]
  ...
  [ 14  76  40]
  [ 47 112  67]
  [102 166 120]]

 [[ 46 133  95]
  [ 48 137  94]
  [ 48 140  91]
  ...
  [ 38 101  61]
  [ 46 109  59]
  [ 54 119  64]]]",464,700,[],[],"[['33', '36', '503', '443']]",<class 'list'>,"[[0.047142857142857146, 0.07758620689655173, 0.7185714285714285, 0.9547413793103449]]",[[]],[0],1,0.0
